,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Clusters
1567,1582,412,0,1,1,1,4
1568,1583,8103,0,1,1,1,4
1569,1584,91237,0,5,1,1,4
1570,1585,17388,0,1,1,1,4
1571,1586,52046,0,1,1,1,4
1572,1587,50015,0,3,1,1,4
1573,1588,45340,0,3,1,1,4
1574,1589,200963,0,1,1,1,0
1575,1590,85884,0,2,1,1,4
1576,1591,4236,0,1,1,1,4
1577,1592,55843,0,1,1,1,4
1578,1593,43000,0,1,1,1,4
1579,1594,5573,0,1,1,1,4
1580,1595,2080,0,1,1,1,4
1581,1596,43686,0,1,1,1,4
1582,1597,11001,0,1,1,1,4
1583,1598,10146,0,3,1,1,4
1584,1599,35062,0,3,1,1,4
1585,1600,11866,0,2,1,1,4
1586,1601,41048,0,1,1,1,4
1587,1602,25004,0,1,1,1,4
1588,1603,194074,1448,1,1,1,0
1589,1604,65952,0,4,1,1,4
1590,1605,265532,0,1,1,1,0
1591,1606,61286,0,1,1,1,4
1592,1607,118177,0,3,1,1,4
1593,1608,183370,0,1,1,1,0
1594,1609,98608,0,1,1,1,4
1595,1610,22529,0,1,1,1,4
1596,1611,2502,0,1,1,1,4
1597,1612,123430,0,4,1,1,4
1598,1613,36219,0,1,1,1,4
1599,1614,61405,250,2,1,1,4
1600,1615,3789,0,1,1,1,4
1601,1616,16065,0,1,1,1,4
1602,1617,404142,0,5,1,1,0
1603,1618,28733,0,1,1,1,4
1604,1619,26965,0,2,1,1,4
1605,1620,278437,0,4,1,1,0
1606,1621,5074,0,1,1,1,4
1607,1622,43338,0,1,1,1,4
1608,1623,23551,0,1,1,1,4
1609,1624,32015,0,1,1,1,4
1610,1625,65435,0,1,1,1,4
1611,1626,39079,0,1,1,1,4
1612,1627,108616,0,4,1,1,4
1613,1628,80154,0,4,1,1,4
1614,1629,25563,0,1,1,1,4
1615,1630,18007,0,4,1,1,4
1616,1631,51752,0,3,1,1,4
1617,1632,21540,0,1,1,1,4
1618,1633,233057,0,5,1,1,0
1619,1634,196079,0,5,1,1,0
1620,1635,276607,0,1,1,1,0
1621,1636,20681,0,1,1,1,4
1622,1637,155278,0,4,1,1,4
1623,1638,194949,0,1,1,1,0
1624,1640,307260,783,4,1,1,0
1625,1641,105588,0,2,1,1,4
1626,1642,41366,0,3,1,1,4
1627,1643,59445,0,1,1,1,4
1628,1644,130920,2643,4,1,1,4
1629,1645,49777,2360,3,1,1,4
1630,1646,58778,0,4,1,1,4
1631,1647,38224,0,1,1,1,4
1632,1648,93700,0,5,1,1,4
1633,1649,533120,0,5,1,1,1
1634,1650,34941,0,3,1,1,4
1635,1651,115197,0,3,1,1,4
1636,1652,31230,0,1,1,1,4
1637,1653,98604,0,3,1,1,4
1638,1654,385195,0,1,1,1,0
1639,1655,136104,0,4,1,1,4
1640,1656,23984,0,1,1,1,4
1641,1657,169947,0,4,1,1,0
1642,1658,71264,0,5,1,1,4
1643,1659,71610,0,3,1,1,4
1644,1660,151152,0,2,1,1,4
1645,1661,164178,2364,4,1,1,4
1646,1662,18601,0,1,1,1,4
1647,1663,49331,0,3,1,1,4
1648,1664,43326,0,1,1,1,4
1649,1665,12112,0,1,1,1,4
1650,1666,98343,0,4,1,1,4
1651,1667,83006,0,4,1,1,4
1652,1668,110980,0,1,1,1,4
1653,1669,78032,0,3,1,1,4
1654,1670,176262,0,3,1,1,0
1655,1671,239576,0,3,1,1,0
1656,1672,642756,0,4,1,1,1
1657,1673,41370,0,5,1,1,4
1658,1674,92905,0,1,1,1,4
1659,1675,7430,0,1,1,1,4
1660,1676,68390,0,1,1,1,4
1661,1677,18366,0,1,1,1,4
1662,1678,197673,0,4,1,1,0
1663,1679,11789,0,4,1,1,4
1664,1680,213539,0,1,1,1,0
1665,1681,13310,0,1,1,1,4
1666,1682,207395,0,4,1,1,0
1667,1683,25688,2396,1,1,1,4
1668,1684,259582,0,1,1,1,0
1669,1685,288379,0,1,1,1,0
1670,1686,3580,0,1,1,1,4
1671,1687,84305,0,5,1,1,4
1672,1688,4780,0,1,1,1,4
1673,1689,88192,0,4,1,1,4
1674,1690,105665,0,4,1,1,4
1675,1691,24756,0,1,1,1,4
1676,1692,51304,1362,1,1,1,4
1677,1693,12404,0,1,1,1,4
1678,1694,80988,0,1,1,1,4
1679,1695,5617,0,1,1,1,4
1680,1696,68023,0,5,1,1,4
1681,1697,108100,0,4,1,1,4
1682,1698,17470,0,1,1,1,4
1683,1699,138332,0,5,1,1,4
1684,1700,4087,0,1,1,1,4
1685,1701,40264,0,1,1,1,4
1686,1702,13290,0,1,1,1,4
1687,1703,130761,0,4,1,1,4
1688,1704,14371,0,4,1,1,4
1689,1705,25322,0,3,1,1,4
1690,1706,55356,0,3,1,1,4
1691,1707,134501,0,5,1,1,4
1692,1708,63311,0,4,1,1,4
1693,1709,90307,0,1,1,1,4
1694,1710,2198,0,1,1,1,4
1695,1711,43749,5583,1,1,1,4
1696,1712,7730,0,1,1,1,4
1697,1713,16171,0,1,1,1,4
1698,1714,192108,1000,1,1,1,0
1699,1715,35895,0,3,1,1,4
1700,1716,46578,0,2,1,1,4
1701,1717,54309,0,1,1,1,4
1702,1718,45613,0,4,1,1,4
1703,1719,297127,0,3,1,1,0
1704,1720,93148,0,2,1,1,4
1705,1721,27905,0,1,1,1,4
1706,1722,139983,0,3,1,1,4
1707,1723,188703,0,5,1,1,0
1708,1724,19479,0,1,1,1,4
1709,1725,63635,0,1,1,1,4
1710,1726,77203,0,5,1,1,4
1711,1727,19020,0,1,1,1,4
1712,1728,61172,0,2,1,1,4
1713,1729,7342,0,1,1,1,4
1714,1730,62076,0,2,1,1,4
1715,1731,13046,0,1,1,1,4
1716,1732,11527,0,3,1,1,4
1717,1733,77814,0,4,1,1,4
1718,1734,75303,0,5,1,1,4
1719,1735,7545,0,1,1,1,4
1720,1736,26972,0,1,1,1,4
1721,1737,184805,0,4,1,1,0
1722,1738,93971,0,5,1,1,4
1723,1739,66328,0,4,1,1,4
1724,1740,51745,0,4,1,1,4
1725,1741,64341,0,5,1,1,4
1726,1742,49708,0,1,1,1,4
1727,1743,46926,0,4,1,1,4
1728,1744,199418,1000,3,1,1,0
1729,1745,9126,0,1,1,1,4
1730,1746,95109,0,4,1,1,4
1731,1747,65706,0,3,1,1,4
1732,1748,9862,0,1,1,1,4
1733,1749,253349,0,5,1,1,0
1734,1750,25541,0,1,1,1,4
1735,1751,5580,0,1,1,1,4
1736,1752,37514,0,4,1,1,4
1737,1753,67083,0,1,1,1,4
1738,1754,92646,0,4,1,1,4
1739,1755,21110,0,1,1,1,4
1740,1756,102570,0,5,1,1,4
1741,1757,15876,0,1,1,1,4
1742,1758,8957,0,1,1,1,4
1743,1759,5375,0,1,1,1,4
1744,1760,109114,0,4,1,1,4
1745,1761,23432,0,1,1,1,4
1746,1762,111384,0,4,1,1,4
1747,1763,69880,0,1,1,1,4
1748,1764,11289,0,1,1,1,4
1749,1765,119676,500,1,1,1,4
1750,1766,21847,0,1,1,1,4
1751,1767,40808,0,4,1,1,4
1752,1768,47509,0,1,1,1,4
1753,1769,20248,0,3,1,1,4
1754,1770,3441,0,1,1,1,4
1755,1771,35216,0,1,1,1,4
1756,1772,63036,0,2,1,1,4
1757,1773,20844,0,1,1,1,4
1758,1774,42420,0,1,1,1,4
1759,1775,36254,0,1,1,1,4
1760,1776,22412,0,3,1,1,4
1761,1777,11512,0,1,1,1,4
1762,1778,1703,0,1,1,1,4
1763,1779,51471,0,3,1,1,4
1764,1780,70518,0,1,1,1,4
1765,1781,431824,0,3,1,1,0
1766,1782,25577,0,4,1,1,4
1767,1783,17111,0,3,1,1,4
1768,1784,99336,0,3,1,1,4
1769,1785,67612,0,1,1,1,4
1770,1786,38918,0,1,1,1,4
1771,1787,72812,0,3,1,1,4
1772,1788,134937,0,1,1,1,4
1773,1789,121688,0,4,1,1,4
1774,1790,162410,0,3,1,1,4
1775,1791,59821,500,1,1,1,4
1776,1792,96053,0,1,1,1,4
1777,1793,171946,0,3,1,1,0
1778,1794,15737,0,1,1,1,4
1779,1795,77814,0,3,1,1,4
1780,1796,53768,0,1,1,1,4
1781,1797,245731,0,4,1,1,0
1782,1798,87366,0,3,1,1,4
1783,1799,56461,0,4,1,1,4
1784,1800,46855,0,2,1,1,4
1785,1801,53027,0,1,1,1,4
1786,1802,96610,0,5,1,1,4
1787,1803,61450,0,2,1,1,4
1788,1804,18538,0,1,1,1,4
1789,1806,28319,0,3,1,1,4
1790,1807,107360,0,3,1,1,4
1791,1808,32510,0,1,3,1,4
1792,1809,9753,0,1,1,1,4
1793,1810,13033,0,1,1,1,4
1794,1811,17609,0,1,1,1,4
1795,1812,104052,0,2,1,1,4
1796,1813,13878,0,1,1,1,4
1797,1814,7254,0,1,1,1,4
1798,1815,12560,0,1,1,1,4
1799,1816,94938,0,3,1,1,4
1800,1817,86143,0,3,1,1,4
1801,1818,138512,0,4,1,1,4
1802,1819,66875,0,1,1,1,4
1803,1820,96026,0,3,1,1,4
1804,1821,31572,0,1,1,1,4
1805,1822,11834,0,1,1,1,4
1806,1823,23552,0,4,1,1,4
1807,1824,66052,0,1,1,1,4
1808,1825,55639,0,1,1,1,4
1809,1826,68226,0,1,1,1,4
1810,1827,37953,0,5,1,1,4
1811,1828,17810,0,1,1,1,4
1812,1829,21915,0,1,1,1,4
1813,1830,32563,0,1,1,1,4
1814,1831,49479,0,1,1,1,4
1815,1832,23854,0,3,1,1,4
1816,1833,60049,0,1,1,1,4
1817,1834,75112,0,4,1,1,4
1818,1835,19787,0,1,1,1,4
1819,1836,30664,0,3,1,1,4
1820,1837,91716,0,1,1,1,4
1821,1838,219174,0,1,1,1,0
1822,1839,16495,0,1,1,1,4
1823,1840,25963,0,2,1,1,4
1824,1841,1701,0,1,1,1,4
1825,1842,73852,0,1,1,1,4
1826,1843,12791,0,1,1,1,4
1827,1844,39020,0,1,1,1,4
1828,1845,1076,0,3,1,1,4
1829,1846,34443,1440,1,1,1,4
1830,1847,4735,0,1,1,1,4
1831,1848,41279,967,1,1,1,4
1832,1849,4708,0,1,1,1,4
1833,1850,63090,0,1,1,1,4
1834,1851,156544,0,4,1,1,4
1835,1852,12239,0,1,1,1,4
1836,1853,101464,0,3,1,1,4
1837,1854,55147,0,4,1,1,4
1838,1855,59424,0,4,1,1,4
1839,1856,52084,0,1,1,1,4
1840,1857,368535,0,5,1,1,0
1841,1858,116288,0,5,1,1,4
1842,1859,114508,0,4,1,1,4
1843,1860,456509,0,1,1,1,0
1844,1861,19634,0,1,1,1,4
1845,1862,56258,0,4,1,1,4
1846,1863,102373,0,4,1,1,4
1847,1864,20426,0,1,1,1,4
1848,1865,13034,0,5,1,1,4
1849,1866,22455,0,4,1,1,4
1850,1867,11604,0,1,1,1,4
1851,1868,72510,0,4,1,1,4
1852,1869,33383,0,1,1,1,4
1853,1870,181200,0,1,1,1,0
1854,1871,17500,0,1,1,1,4
1855,1872,22751,0,1,1,1,4
1856,1873,12465,0,1,1,1,4
1857,1874,6316,0,1,1,1,4
1858,1875,66860,0,3,1,1,4
1859,1876,975,0,1,1,1,4
1860,1877,197973,0,5,1,1,0
1861,1878,50909,0,3,1,1,4
1862,1879,79500,0,3,1,1,4
1863,1880,15875,0,3,1,1,4
1864,1881,159109,0,4,1,1,4
1865,1882,12906,0,1,1,1,4
1866,1883,14155,0,1,1,1,4
1867,1884,576,0,3,1,1,4
1868,1885,48896,0,1,1,1,4
1869,1886,27669,0,1,1,1,4
1870,1887,21708,0,3,1,1,4
1871,1888,10643,0,4,1,1,4
1872,1889,264685,0,5,1,1,0
1873,1890,35433,0,1,1,1,4
1874,1891,162369,0,4,1,1,4
1875,1892,6206,0,1,1,1,4
1876,1893,226941,1000,4,1,1,0
1877,1894,94544,0,5,1,1,4
1878,1895,128302,0,5,1,4,4
1879,1896,3664,0,1,1,1,4
1880,1897,56017,0,1,1,1,4
1881,1898,40835,0,4,1,1,4
1882,1899,24496,0,1,1,1,4
1883,1900,36033,0,3,1,1,4
1884,1901,12766,0,1,1,1,4
1885,1902,147596,0,1,1,1,4
1886,1903,16489,0,1,1,1,4
1887,1904,84516,0,3,1,1,4
1888,1905,74147,0,2,1,1,4
1889,1906,24887,0,1,1,1,4
1890,1907,56954,0,3,1,1,4
1891,1908,8647,0,1,1,1,4
1892,1909,37114,0,1,1,1,4
1893,1910,50715,0,4,1,1,4
1894,1911,149305,0,4,1,1,4
1895,1912,225665,0,1,1,1,0
1896,1913,20534,0,1,1,1,4
1897,1914,3962,0,1,1,1,4
1898,1915,5112,0,1,1,1,4
1899,1916,67358,0,5,1,1,4
1900,1917,11925,0,1,1,1,4
1901,1918,30300,0,1,1,1,4
1902,1919,39139,0,1,1,1,4
1903,1920,52440,0,1,1,1,4
1904,1921,23329,0,1,1,1,4
1905,1922,10679,0,2,1,1,4
1906,1923,53487,0,1,1,1,4
1907,1924,355423,5009,3,1,1,0
1908,1925,9052,0,1,1,1,4
1909,1926,129972,0,3,1,1,4
1910,1927,283670,0,4,1,1,0
1911,1928,189054,0,1,1,1,0
1912,1929,150312,0,1,1,1,4
1913,1930,33517,0,1,1,1,4
1914,1931,97750,0,3,1,1,4
1915,1932,59035,0,1,1,1,4
1916,1933,132335,0,4,1,1,4
1917,1934,82981,0,5,1,3,4
1918,1935,52139,0,1,3,1,4
1919,1936,123313,0,4,1,1,4
1920,1937,131755,909,4,1,1,4
1921,1938,46440,0,1,1,1,4
1922,1939,58970,0,3,1,1,4
1923,1940,152367,0,4,1,1,4
1924,1941,80534,0,3,1,1,4
1925,1942,12184,0,1,1,1,4
1926,1943,10355,0,2,1,1,4
1927,1944,39947,0,1,1,1,4
1928,1945,3082,0,1,1,1,4
1929,1946,37563,0,2,1,1,4
1930,1947,145868,0,5,1,1,4
1931,1948,14231,0,1,1,1,4
1932,1949,87282,0,3,1,1,4
1933,1950,11355,0,1,1,1,4
1934,1951,197239,0,4,1,1,0
1935,1952,50586,0,1,1,1,4
1936,1953,54388,0,4,1,1,4
1937,1954,30546,0,3,1,1,4
1938,1955,24407,0,1,1,1,4
1939,1956,640169,0,5,1,1,1
1940,1957,56213,0,1,1,1,4
1941,1958,21944,0,4,1,1,4
1942,1959,76552,0,5,1,1,4
1943,1960,37244,0,4,1,1,4
1944,1961,38439,0,1,1,1,4
1945,1962,32160,0,1,1,1,4
1946,1963,126873,0,4,1,5,4
1947,1964,8000,0,1,1,1,4
1948,1965,194906,0,3,1,1,0
1949,1966,85751,0,4,1,1,4
1950,1967,15676,0,1,1,1,4
1951,1968,55064,0,2,1,1,4
1952,1969,40675,0,1,1,1,4
1953,1970,7843,0,1,1,1,4
1954,1971,56896,0,4,1,1,4
1955,1972,91935,0,3,1,1,4
1956,1973,50496,0,3,1,1,4
1957,1974,19896,2395,2,1,1,4
1958,1975,156853,0,4,1,1,4
1959,1976,65533,0,2,1,1,4
1960,1977,223670,0,1,1,1,0
1961,1978,91813,0,1,1,1,4
1962,1979,12207,0,1,1,1,4
1963,1980,26421,0,1,1,1,4
1964,1981,16176,0,1,1,1,4
1965,1982,44754,0,1,1,1,4
1966,1983,23827,0,1,1,1,4
1967,1984,93743,0,1,1,1,4
1968,1985,4787,0,1,1,1,4
1969,1986,179472,0,3,1,1,0
1970,1987,73639,0,1,1,1,4
1971,1988,76077,0,1,1,1,4
1972,1989,66456,0,1,1,1,4
1973,1990,14273,0,1,1,1,4
1974,1991,134346,0,5,1,1,4
1975,1992,37693,0,3,1,1,4
1976,1993,11961,0,1,2,1,4
1977,1994,63311,0,5,1,1,4
1978,1995,20678,0,1,1,1,4
1979,1996,5316,0,1,1,1,4
1980,1997,86511,0,1,1,1,4
1981,1998,133831,0,1,1,1,4
1982,1999,30306,0,1,1,1,4
1983,2000,95925,0,1,1,1,4
1984,2001,35080,3867,1,1,1,4
1985,2002,14304,0,1,1,1,4
1986,2003,115385,0,1,1,1,4
1987,2004,66411,1000,4,1,1,4
1988,2005,6978,0,1,1,1,4
1989,2006,39909,0,1,1,1,4
1990,2007,8767,0,1,1,1,4
1991,2008,25544,0,1,1,1,4
1992,2009,166417,0,4,1,1,4
1993,2010,69555,0,3,1,1,4
1994,2011,2344,0,1,1,1,4
1995,2012,8780,0,1,1,1,4
1996,2013,111064,0,1,1,1,4
1997,2014,44654,0,4,1,1,4
1998,2015,32678,0,1,1,1,4
1999,2016,327126,1452,5,1,1,0
2000,2017,76387,0,1,1,1,4
2001,2018,268097,0,3,1,1,0
2002,2019,52195,0,4,1,1,4
2003,2020,137778,0,3,1,1,4
2004,2021,354807,0,1,1,1,0
2005,2022,3056,0,1,1,1,4
2006,2023,101901,0,1,2,1,4
2007,2024,34182,0,1,1,1,4
2008,2025,7371,0,1,1,1,4
2009,2026,178733,0,3,1,1,0
2010,2027,87553,0,3,1,1,4
2011,2028,14614,0,1,1,1,4
2012,2029,91259,0,5,1,1,4
2013,2030,23997,0,1,1,1,4
2014,2031,37202,0,1,1,1,4
2015,2032,53232,888,4,1,1,4
2016,2033,54594,0,3,1,1,4
2017,2034,57474,0,2,1,1,4
2018,2035,20111,0,1,1,1,4
2019,2036,45950,0,4,1,1,4
2020,2037,67948,0,1,1,1,4
2021,2038,216498,0,4,1,1,0
2022,2039,100649,0,1,1,1,4
2023,2040,52713,0,3,1,1,4
2024,2041,186892,0,5,1,1,0
2025,2042,11690,0,3,1,1,4
2026,2043,144697,0,1,1,1,4
2027,2044,75179,0,1,1,1,4
2028,2045,19850,0,1,1,1,4
2029,2046,96154,0,1,1,1,4
2030,2047,55778,0,1,1,1,4
2031,2048,36227,0,2,1,1,4
2032,2049,93848,0,1,1,1,4
2033,2050,41153,0,4,1,1,4
2034,2051,20789,0,1,1,1,4
2035,2052,121992,6057,1,1,1,4
2036,2053,37911,0,1,1,1,4
2037,2054,233656,0,4,1,1,0
2038,2055,41133,0,1,1,1,4
2039,2056,60864,0,3,1,1,4
2040,2057,90526,0,1,1,1,4
2041,2058,15148,0,1,1,1,4
2042,2059,5393,0,1,1,1,4
2043,2060,434,0,1,1,1,4
2044,2061,81055,0,3,1,1,4
2045,2062,31360,0,1,1,1,4
2046,2063,156885,0,4,1,1,4
2047,2064,4148,0,1,3,1,4
2048,2065,63820,0,3,1,1,4
2049,2066,379744,2081,1,1,1,0
2050,2067,76659,0,1,1,1,4
2051,2068,40724,0,4,1,1,4
2052,2069,146173,0,3,1,1,4
2053,2070,26055,0,1,1,1,4
2054,2071,68,0,1,1,1,4
2055,2072,50001,0,1,1,1,4
2056,2073,122506,0,3,1,1,4
2057,2074,126886,0,2,1,1,4
2058,2075,42342,0,1,1,1,4
2059,2076,58898,0,1,1,1,4
2060,2077,45735,0,1,1,1,4
2061,2078,77225,0,4,1,1,4
2062,2079,59874,0,1,1,1,4
2063,2080,30868,0,1,1,1,4
2064,2081,34257,0,1,1,1,4
2065,2082,42639,0,2,1,1,4
2066,2083,771,0,1,1,1,4
2067,2084,89708,0,1,1,1,4
2068,2085,75892,0,2,1,1,4
2069,2086,140918,0,4,1,1,4
2070,2087,475338,0,4,1,1,0
2071,2088,14426,0,1,1,1,4
2072,2089,29559,0,4,1,1,4
2073,2090,113113,0,3,1,1,4
2074,2091,73027,0,4,1,1,4
2075,2092,17386,0,1,1,1,4
2076,2093,9310,0,1,1,1,4
2077,2094,11023,0,1,1,1,4
2078,2095,55406,0,4,1,1,4
2079,2096,47638,0,1,1,1,4
2080,2097,30040,0,2,1,1,4
2081,2098,24787,0,1,1,1,4
2082,2099,40758,0,1,1,1,4
2083,2100,726,0,1,1,1,4
2084,2101,40686,0,1,1,1,4
2085,2102,16626,0,1,1,1,4
2086,2103,18944,0,1,1,1,4
2087,2104,114949,0,5,1,1,4
2088,2105,32522,0,1,1,1,4
2089,2106,86533,0,1,1,1,4
2090,2107,166470,0,2,1,1,0
2091,2108,10797,0,1,1,1,4
2092,2109,131618,0,4,1,1,4
2093,2110,77523,1112,1,1,1,4
2094,2111,47905,0,3,1,1,4
2095,2112,28695,0,1,1,1,4
2096,2113,15253,0,2,1,1,4
2097,2114,193818,0,3,1,1,0
2098,2115,30556,0,1,1,1,4
2099,2116,22678,0,1,1,1,4
2100,2117,89430,0,3,1,1,4
2101,2118,26522,0,3,1,1,4
2102,2119,59913,0,1,1,1,4
2103,2120,16516,0,1,1,1,4
2104,2121,49050,0,3,1,1,4
2105,2122,27981,0,5,1,1,4
2106,2123,4939,0,1,1,1,4
2107,2124,26077,0,1,1,1,4
2108,2125,110893,0,1,1,1,4
2109,2126,56455,0,1,1,1,4
2110,2127,32699,0,1,1,1,4
2111,2128,109790,0,1,1,1,4
2112,2129,166681,0,5,1,1,4
2113,2130,145233,0,1,1,1,4
2114,2131,1054,0,1,1,1,4
2115,2132,27532,0,1,1,1,4
2116,2133,62464,0,1,1,1,4
2117,2134,4041,0,1,1,1,4
2118,2135,28138,0,1,1,1,4
2119,2136,33010,0,1,1,1,4
2120,2137,45687,0,1,1,1,4
2121,2138,12981,0,1,1,1,4
2122,2139,168246,1514,1,1,1,0
2123,2140,75505,0,4,1,1,4
2124,2141,55591,0,2,1,1,4
2125,2142,37358,0,4,1,1,4
2126,2143,33803,0,1,1,1,4
2127,2144,2500,0,1,1,1,4
2128,2145,140527,0,1,1,1,4
2129,2146,5360,0,1,1,1,4
2130,2147,124430,0,2,1,1,4
2131,2148,240007,0,4,1,1,0
2132,2149,245021,0,3,1,1,0
2133,2150,53518,0,5,1,1,4
2134,2151,122545,0,1,1,1,4
2135,2152,192889,0,1,1,1,0
2136,2153,227776,0,4,1,1,0
2137,2154,37833,0,4,1,1,4
2138,2155,48256,0,1,1,1,4
2139,2156,99704,2704,2,1,1,4
2140,2157,394999,0,1,1,1,0
2141,2158,82497,0,1,1,1,4
2142,2159,15326,7663,1,1,1,4
2143,2160,32619,0,1,1,1,4
2144,2161,57017,0,1,1,1,4
2145,2162,252741,0,4,1,1,0
2146,2163,49375,0,3,1,1,4
2147,2164,25341,0,1,1,1,4
2148,2165,45150,0,3,1,1,4
2149,2166,187462,0,1,1,1,0
2150,2167,19132,0,2,1,1,4
2151,2168,196967,0,3,1,1,0
2152,2169,13040,0,1,1,1,4
2153,2170,184301,0,1,1,1,0
2154,2171,36294,0,1,1,1,4
2155,2172,89840,0,2,1,1,4
2156,2173,6914,0,1,1,1,4
2157,2174,28493,0,3,1,1,4
2158,2175,111793,0,1,1,1,4
2159,2176,18700,0,1,1,1,4
2160,2177,53957,0,1,1,1,4
2161,2178,135770,0,1,1,1,4
2162,2179,189784,0,4,1,1,0
2163,2180,60076,0,4,1,1,4
2164,2181,3522,0,1,1,1,4
2165,2182,36736,0,1,1,1,4
2166,2183,100634,0,1,3,1,4
2167,2184,88918,0,2,1,1,4
2168,2185,245045,0,1,1,1,0
2169,2186,37948,0,3,1,1,4
2170,2187,81552,0,2,1,1,4
2171,2188,118067,0,2,1,1,4
2172,2189,268314,0,4,1,1,0
2173,2190,135488,0,5,1,1,4
2174,2191,68243,0,2,1,1,4
2175,2192,56693,3953,2,1,1,4
2176,2193,194875,0,1,1,1,0
2177,2194,206155,0,4,1,1,0
2178,2195,35425,0,1,1,1,4
2179,2196,161579,0,1,1,1,0
2180,2197,11314,1000,1,1,1,4
2181,2198,119531,0,5,1,1,4
2182,2199,48433,0,1,1,1,4
2183,2200,10872,0,1,1,1,4
2184,2201,109268,0,2,1,1,4
2185,2202,105160,0,3,1,1,4
2186,2203,90919,0,4,1,1,4
2187,2204,50230,0,1,1,1,4
2188,2205,74538,0,3,1,1,4
2189,2206,4606,0,1,1,1,4
2190,2207,61617,0,2,1,1,4
2191,2208,15275,0,1,1,1,4
2192,2209,112891,0,1,1,1,4
2193,2210,41176,0,1,1,1,4
2194,2211,81251,0,1,1,1,4
2195,2212,18142,0,1,1,1,4
2196,2213,16200,0,4,1,1,4
2197,2214,8913,0,1,1,1,4
2198,2215,14372,0,2,1,1,4
2199,2216,77965,0,4,1,1,4
2200,2217,12271,500,2,1,1,4
2201,2218,49874,0,4,1,1,4
2202,2219,35445,0,1,1,1,4
2203,2220,91755,0,1,1,1,4
2204,2221,33753,0,3,1,1,4
2205,2222,53750,0,3,1,1,4
2206,2223,110132,0,1,1,1,4
2207,2224,12221,0,1,1,1,4
2208,2225,65519,0,1,1,1,4
2209,2227,47291,0,1,1,1,4
2210,2228,124564,0,3,1,1,4
2211,2229,24111,0,2,1,1,4
2212,2230,35801,0,1,1,1,4
2213,2231,150972,0,1,1,1,4
2214,2232,292023,0,1,1,1,0
2215,2233,47090,0,1,1,1,4
2216,2234,1300,0,1,1,1,4
2217,2235,109103,2370,1,1,1,4
2218,2236,101057,0,1,1,1,4
2219,2237,20900,0,1,1,1,4
2220,2238,46607,0,1,1,1,4
2221,2239,33017,0,1,1,1,4
2222,2240,30729,0,3,1,1,4
2223,2241,35546,0,1,1,1,4
2224,2242,7845,0,1,1,1,4
2225,2243,25788,0,1,1,1,4
2226,2244,13543,0,1,1,1,4
2227,2245,16618,0,1,1,1,4
2228,2246,11548,0,1,1,1,4
2229,2247,22181,0,1,1,1,4
2230,2248,222312,0,4,1,1,0
2231,2249,25080,0,1,1,1,4
2232,2250,17964,0,1,1,1,4
2233,2251,155385,0,3,1,1,4
2234,2252,3977,0,1,1,1,4
2235,2253,14620,0,1,1,1,4
2236,2254,46882,0,1,1,1,4
2237,2255,3350,0,1,1,1,4
2238,2256,3049,0,1,1,1,4
2239,2257,32377,0,1,1,1,4
2240,2258,9396,0,1,1,1,4
2241,2259,102669,0,2,1,1,4
2242,2260,26745,0,1,1,1,4
2243,2261,120576,0,4,1,1,4
2244,2262,7658,0,1,1,1,4
2245,2263,11136,0,1,1,1,4
2246,2264,168778,0,5,1,1,4
2247,2265,124979,0,3,1,1,4
2248,2266,35659,0,1,1,1,4
2249,2267,55996,867,3,1,1,4
2250,2268,65904,0,4,1,1,4
2251,2269,125679,0,3,1,4,4
2252,2270,235312,0,5,1,1,0
2253,2271,64414,0,1,1,1,4
2254,2272,34204,0,1,1,1,4
2255,2273,22384,0,1,1,1,4
2256,2274,13381,0,1,1,1,4
2257,2275,10959,0,1,1,1,4
2258,2276,28607,0,1,1,1,4
2259,2277,30686,0,1,1,1,4
2260,2278,8260,0,1,1,1,4
2261,2279,61584,0,4,1,1,4
2262,2280,141594,0,2,1,1,4
2263,2281,114549,0,1,1,1,4
2264,2282,64153,0,3,1,1,4
2265,2283,10000,0,1,1,1,4
2266,2284,21839,0,1,1,1,4
2267,2285,182704,5513,1,1,1,0
2268,2286,92551,0,3,1,1,4
2269,2287,49353,0,4,1,1,4
2270,2288,21843,0,1,1,1,4
2271,2289,34072,0,1,1,1,4
2272,2290,72962,0,4,1,1,4
2273,2291,99502,0,3,1,1,4
2274,2292,13250,0,3,1,1,4
2275,2293,98232,0,5,1,1,4
2276,2294,98895,0,4,1,1,4
2277,2295,119340,1000,1,1,1,4
2278,2296,30171,0,1,3,1,4
2279,2297,105957,0,1,1,1,4
2280,2298,22548,0,1,1,1,4
2281,2299,89761,0,3,1,1,4
2282,2300,65263,0,1,1,1,4
2283,2301,128456,0,5,1,3,4
2284,2302,35203,0,1,1,1,4
2285,2303,62023,0,1,1,1,4
2286,2304,44197,0,1,1,1,4
2287,2305,104245,0,4,1,1,4
2288,2306,252520,0,4,1,1,0
2289,2307,85496,0,1,1,1,4
2290,2308,49874,0,1,1,1,4
2291,2309,109649,0,3,1,1,4
2292,2310,34379,0,3,1,1,4
2293,2311,56688,0,1,1,1,4
2294,2312,48970,0,4,1,1,4
2295,2313,70789,0,5,1,1,4
2296,2314,24277,0,2,1,1,4
2297,2315,20308,0,3,1,1,4
2298,2316,111041,0,3,1,1,4
2299,2317,27904,0,2,1,1,4
